"Latitude","c3_yld","c3_sd_yld","c4_yld","c4_sd_yld","diff","sd_min","sd_max"
52.3829,2.1475341,0.2858336,1.7813084,0.24358287,-0.3662257,-0.6520593,-0.12264283
52.3746,2.534689,0.5911669,2.124057,0.51852924,-0.410632,-1.0017989,0.10789724
52.3704,2.01384,0.27360252,1.6698049,0.2337136,-0.3440351,-0.61763762,-0.1103215
52.3662,3.2314112,0.43850845,2.7345858,0.3862176,-0.4968254,-0.93533385,-0.1106078
52.3621,2.6234884,0.4521535,2.2008905,0.397612,-0.4225979,-0.8747514,-0.0249858999999999
52.3579,2.6095345,0.561797,2.1896255,0.49277273,-0.419909,-0.981706,0.0728637299999999
52.3537,2.7456007,0.5633677,2.303345,0.4993938,-0.4422557,-1.0056234,0.0571381000000004
52.3496,2.1971476,0.30738786,1.8242891,0.25980416,-0.3728585,-0.68024636,-0.11305434
52.3454,2.5813127,0.30160013,2.1526265,0.26714286,-0.4286862,-0.73028633,-0.16154334
52.3412,2.5563638,0.00020500227,2.130115,0.0072020534,-0.4262488,-0.42645380227,-0.4190467466
52.337,2.3274927,0,1.9312302,0,-0.3962625,-0.3962625,-0.3962625
52.3287,1.3881068,0,1.137983,0,-0.2501238,-0.2501238,-0.2501238
52.3245,1.3848529,0,1.1353153,0,-0.2495376,-0.2495376,-0.2495376
52.3204,2.0121658,0,1.6620027,0,-0.3501631,-0.3501631,-0.3501631
52.3162,2.1588213,0.15259257,1.7870367,0.13036096,-0.3717846,-0.52437717,-0.24142364
52.312,2.015429,0.0072969045,1.6646981,0.006027101,-0.3507309,-0.3580278045,-0.344703799
52.3078,2.0628297,0.08224141,1.7049247,0.07077282,-0.357905,-0.44014641,-0.28713218
52.3037,2.0232115,0.011588098,1.6711261,0.009571505,-0.3520854,-0.363673498,-0.342513895
52.2995,2.3723047,0.4854983,1.9835666,0.4350893,-0.3887381,-0.8742364,0.0463512000000001
52.2953,1.8819579,0.41252434,1.5549755,0.34886438,-0.3269824,-0.73950674,0.0218819800000001
52.2828,2.2491684,0,1.866241,0,-0.3829274,-0.3829274,-0.3829274
52.2786,2.51908,0.38171253,2.1104527,0.34536734,-0.4086273,-0.79033983,-0.06325996
52.2745,2.3950367,0.43775946,2.0026011,0.39165977,-0.3924356,-0.83019506,-0.000775829999999755
52.2703,1.9233776,0.2976402,1.5894597,0.2525743,-0.3339179,-0.6315581,-0.0813436000000001
52.262,2.0596502,0.3474905,1.7050827,0.29359287,-0.3545675,-0.702058,-0.0609746300000001
52.2578,1.8293165,0,1.5061077,0,-0.3232088,-0.3232088,-0.3232088
52.2536,2.0824268,0.6248221,1.7364396,0.5511598,-0.3459872,-0.9708093,0.2051726
52.2495,1.8619176,0.5015096,1.5405581,0.42984778,-0.3213595,-0.8228691,0.10848828
52.2453,1.7336795,0.16784166,1.4280443,0.14280276,-0.3056352,-0.47347686,-0.16283244
52.2411,1.4844741,0,1.2199465,0,-0.2645276,-0.2645276,-0.2645276
52.2369,1.82786,0,1.5049084,0,-0.3229516,-0.3229516,-0.3229516
52.2328,2.0740964,0.16454226,1.7174993,0.14000452,-0.3565971,-0.52113936,-0.21659258
52.2286,1.9370431,0.2168061,1.5988692,0.18566407,-0.3381739,-0.55498,-0.15250983
52.2244,1.9400675,0.11220747,1.6000202,0.09511173,-0.3400473,-0.45225477,-0.24493557
52.2161,1.2878091,0,1.0528263,0,-0.2349828,-0.2349828,-0.2349828
52.2077,1.8784297,0,1.5511531,0,-0.3272766,-0.3272766,-0.3272766
52.2036,1.8595787,0,1.536192,0,-0.3233867,-0.3233867,-0.3233867
52.1994,2.052275,0,1.6951319,0,-0.3571431,-0.3571431,-0.3571431
52.1952,2.052275,0,1.6951319,0,-0.3571431,-0.3571431,-0.3571431
52.1911,1.8245174,0.2781733,1.505268,0.23690884,-0.3192494,-0.5974227,-0.0823405599999999
52.1869,2.052275,0,1.6951319,0,-0.3571431,-0.3571431,-0.3571431
52.1744,1.6278192,0,1.337748,0,-0.2900712,-0.2900712,-0.2900712
52.1702,1.8044646,0.3026033,1.4895452,0.25534254,-0.3149194,-0.6175227,-0.05957686
52.166,1.8398409,0.12560688,1.5165333,0.10761782,-0.3233076,-0.44891448,-0.21568978
52.1619,2.2152805,0.22214045,1.835247,0.18803066,-0.3800335,-0.60217395,-0.19200284
52.1577,2.5073316,0.51506615,2.0895162,0.44730797,-0.4178154,-0.93288155,0.0294925699999997
52.1535,1.6471199,0.23136339,1.3545766,0.19404556,-0.2925433,-0.52390669,-0.0984977400000002
52.1493,2.2412782,0.45213413,1.860845,0.38454953,-0.3804332,-0.83256733,0.00411633000000006
52.1452,2.0935922,0,1.729259,0,-0.3643332,-0.3643332,-0.3643332
52.141,1.8523743,0.24285829,1.527093,0.20347247,-0.3252813,-0.56813959,-0.12180883
52.1368,1.6290578,0.15499556,1.3386458,0.13019586,-0.290412,-0.44540756,-0.16021614
52.1327,2.2009745,0.14036453,1.8223677,0.120351315,-0.3786068,-0.51897133,-0.258255485
52.1285,2.1134133,0.16266298,1.7479469,0.13852254,-0.3654664,-0.52812938,-0.22694386
52.1243,1.843453,0.61414576,1.5227247,0.5152224,-0.3207283,-0.93487406,0.1944941
52.1201,2.1775682,0.32044283,1.8036124,0.2701635,-0.3739558,-0.69439863,-0.1037923
